FID,OBJECTID,AWNING,CROSS_STRE,ON_STREET,Lat,Lon,Type,Name,Address
3274,0, , , ,47.607701,-122.302395,Community Centers,Garfield Community Center,2323 E Cherry St
3275,0, , , ,47.680378,-122.328707,Community Centers,Green Lake Community Center,7201 E Green Lake Dr. N
3276,0, , , ,47.578143,-122.384601,Community Centers,Hiawatha Community Center,2700 California Ave. SW
3277,0, , , ,47.54065,-122.3748,Community Centers,High Point Community Center,6920 34th Ave. SW
3278,0, , , ,47.596411,-122.322831,Community Centers,International District Community Center,719 8th Avenue S
3279,0, , , ,47.569779,-122.308117,Community Centers,Jefferson Community Center,3801 Beacon Ave S
3280,0, , , ,47.601397,-122.310087,Community Centers,Langston Hughes Cultural Arts Center,104 17th Ave S
3281,0, , , ,47.659175,-122.277861,Community Centers,Laurelhurst Community Center,4554 NE 41st St
3282,0, , , ,47.68477,-122.382945,Community Centers,Loyal Heights Community Center,2101 NW 77th St.
3283,0, , , ,47.641954,-122.399828,Community Centers,Magnolia Community Center,2550 34TH AVE W
3284,0, , , ,47.705952,-122.291539,Community Centers,Meadowbrook Community Center,10517 35th Ave NE
3285,0, , , ,47.621879,-122.306852,Community Centers,Miller Community Center,330 19th Ave E
3286,0, , , ,47.641613,-122.31004,Community Centers,Montlake Community Center,1618 E Calhoun St.
3287,0, , , ,47.636143,-122.359234,Community Centers,Queen Anne Community Center,1901 1st Ave. W
3288,0, , , ,47.524042,-122.270747,Community Centers,Rainier Beach Community Center,8825 Rainier Ave. S
3289,0, , , ,47.561319,-122.284537,Community Centers,Rainier Community Center,4600 38th Ave S
3290,0, , , ,47.676651,-122.304141,Community Centers,Ravenna/Eckstein Community Center,6535 Ravenna Ave. NE
3291,0, , , ,47.528346,-122.324018,Community Centers,South Park Community Center,8319 8th Ave S
3292,0, , , ,47.527887,-122.368952,Community Centers,Southwest Community Center,2801 SW Thistle St
3293,0, , , ,47.539405,-122.295241,Community Centers,Van Asselt Community Center,2820 S Myrtle St
3294,0, , , ,47.601427,-122.320772,Community Centers,Yesler Community Center,917 E Yesler Way
3295,0, , , ,47.70994,-122.29301,Elementary Schools,Adams,11051 34th Ave NE
3296,0, , , ,47.577141,-122.407827,Elementary Schools,Alki,3010 59th Ave SW
3297,0, , , ,47.509701,-122.377586,Elementary Schools,Arbor Heights,3701 SW 104th St
3298,0, , , ,47.654636,-122.349124,Elementary Schools,B.F. Day,3921 Linden Ave N
3299,0, , , ,47.601201,-122.315483,Elementary Schools,Bailey Gatzert,1301 E Yesler Wy
3300,0, , , ,47.58547,-122.315104,Elementary Schools,Beacon Hill International,2025 - 14th Ave S
3301,0, , , ,47.541744,-122.27691,Elementary Schools,Brighton,6725 45th Ave S
3302,0, , , ,47.724632,-122.353151,Elementary Schools,Broadview-Thomson K-8,13052 Greenwood Ave N
3303,0, , , ,47.671842,-122.292207,Elementary Schools,Bryant,3311 NE 60th St
3304,0, , , ,47.640516,-122.365599,Elementary Schools,Coe,2424 7th Ave W
3305,0, , , ,47.523611,-122.324689,Elementary Schools,Concord International School,723 S Concord
3306,0, , , ,47.686358,-122.342306,Elementary Schools,Daniel Bagley,7821 Stone Ave N
3307,0, , , ,47.552261,-122.296286,Elementary Schools,Dearborn Park,2820 S Orcas St
3308,0, , , ,47.524989,-122.274656,Elementary Schools,Dunlap,4525 S Cloverdale
3309,0, , , ,47.514821,-122.258635,Elementary Schools,Emerson,9709 60th Ave S
3310,0, , , ,47.540252,-122.388497,Elementary Schools,Gatewood,4320 SW Myrtle St
3311,0, , , ,47.545757,-122.268533,Elementary Schools,Graham Hill,5149 S Graham St
3312,0, , , ,47.676302,-122.328498,Elementary Schools,Green Lake,2400 N 65th
3313,0, , , ,47.687253,-122.35996,Elementary Schools,Greenwood,144 NW 80th St
3314,0, , , ,47.565906,-122.283385,Elementary Schools,Hawthorne,4100 39th Ave S
3315,0, , , ,47.525177,-122.348278,Elementary Schools,Highland Park,1012 SW Trenton St
3316,0, , , ,47.70994,-122.29301,Elementary Schools,Jane Adams,6110 28th Ave NW
3317,0, , , ,47.573242,-122.290579,Elementary Schools,John Muir,3301 S Horton St
3318,0, , , ,47.707425,-122.284635,Elementary Schools,John Rogers,4030 NE 109th St
3319,0, , , ,47.657528,-122.324054,Elementary Schools,John Stanford International,4057 5th Ave NE
3320,0, , , ,47.574044,-122.303012,Elementary Schools,Kimball,3200 23rd Ave S
3321,0, , , ,47.579495,-122.387234,Elementary Schools,Lafayette,2645 California Ave SW
3322,0, , , ,47.662199,-122.277962,Elementary Schools,Laurelhurst,4530 46th Ave NE
3323,0, , , ,47.656713,-122.390476,Elementary Schools,Lawton,4000 27th Ave W
3324,0, , , ,47.624424,-122.31838,Elementary Schools,Lowell,1058 E Mercer St
3325,0, , , ,47.686434,-122.389052,Elementary Schools,Loyal Heights,2511 NW 80th St
3326,0, , , ,47.558126,-122.3189,Elementary Schools,Maple,4925 Corson Ave S
3327,0, , , ,47.634078,-122.284831,Elementary Schools,Mcgilvra,1617 38th Ave E
3328,0, , , ,47.640634,-122.304286,Elementary Schools,Montlake,2409 22nd Ave E
3329,0, , , ,47.694976,-122.387037,Elementary Schools,North Beach,9018 24th Ave NW
3330,0, , , ,47.714867,-122.329584,Elementary Schools,Northgate,11725 1st Ave NE
3331,0, , , ,47.723687,-122.306757,Elementary Schools,Olympic Hills,13018 20th Ave NE
3332,0, , , ,47.698231,-122.321258,Elementary Schools,Olympic View,504 NE 95th St
3333,0, , , ,47.518053,-122.37056,Elementary Schools,Roxhill,9430 30th Ave SW
3334,0, , , ,47.698448,-122.307474,Elementary Schools,Sacajawea,9501 20th Ave NE
3335,0, , , ,47.539609,-122.358659,Elementary Schools,Sanislo,1812 SW Myrtle St
3336,0, , , ,47.57269,-122.396731,Elementary Schools,Schmitz Park,5000 SW Spokane St
3337,0, , , ,47.631456,-122.307864,Elementary Schools,Stevens,1242 18th Ave E
3338,0, , , ,47.590959,-122.299846,Elementary Schools,Thurgood Marshall,2401 S Irving St
3339,0, , , ,47.680688,-122.275333,Elementary Schools,View Ridge,7047 50th Ave NE
3340,0, , , ,47.690538,-122.297053,Elementary Schools,Wedgwood,2720 NE 85th St
3341,0, , , ,47.541762,-122.373494,Elementary Schools,West Seattle,6760 34th Ave SW
3342,0, , , ,47.6706,-122.362247,Elementary Schools,West Woodland,5601 4th Ave NW
3343,0, , , ,47.683591,-122.373077,Elementary Schools,Whittier,1320 NW 75th St
3344,0, , , ,47.554778,-122.275955,Elementary Schools,Whitworth,5215 46th Ave S
3345,0, , , ,47.53074,-122.284905,Elementary Schools,Wing Luke,3701 S Kenyon St
3346,0, , , ,47.62111,-122.33218,Family Support Center,Cascade Peoples Center,309 PONTIUS AVE N
3347,0, , , ,47.66117,-122.3391,Family Support Center,Family Works Resource Center,1501 N 45th St
3348,0, , , ,47.54303,-122.37609,Family Support Center,High Point Family Center,6558 35th Ave SW
3349,0, , , ,47.59636,-122.32545,Family Support Center,International Family Center,611 S Lane St
3350,0, , , ,47.53935,-122.29043,Family Support Center,New Holly Family Center,7050 32nd Ave S
3351,0, , , ,47.71948,-122.2938,Family Support Center,North Seattle Family Center,3200 NE 125th
3352,0, , , ,47.52472,-122.27074,Family Support Center,Rainier Beach Family Center,8825 Rainier Ave S
3353,0, , , ,47.56204,-122.36348,Family Support Center,Southwest Family Center,4555 Delridge Way SW
3354,0, , , ,47.666398,-122.383178,Farmers Markets,Ballard,5300 BALLARD AVE NW
3355,0, , , ,47.620938,-122.320111,Farmers Markets,Broadway,10th Ave E & E Thomas St
3356,0, , , ,47.559395,-122.286166,Farmers Markets,Columbia City,4801 RAINIER AVE S
3357,0, , , ,47.650202,-122.353297,Farmers Markets,Fremont,N 34TH & EVANSTON AVE N
3358,0, , , ,47.721104,-122.296318,Farmers Markets,Lake City,NE 127TH & 30TH AVE NE
3359,0, , , ,47.61294,-122.2962,Farmers Markets,Madison Madrona,M L KING JR WAY S & E UNION ST
3360,0, , , ,47.642146,-122.400694,Farmers Markets,Magnolia,2550 34TH AVE W
3361,0, , , ,47.677557,-122.353948,Farmers Markets,Phinney,67TH AVE & PHINNEY AVE N
3362,0, , , ,47.665149,-122.313533,Farmers Markets,University,UNIVERSITY AVE NE & NE 50TH ST
3363,0, , , ,47.660933,-122.335308,Farmers Markets,Wallingford,1815 N 45TH ST
3364,0, , , ,47.56088,-122.387736,Farmers Markets,West Seattle,SW ALASKA ST & CALIFORNIA AVE SW
3365,0, , , ,47.523234,-122.393631,Ferry Terminal,Fauntleroy Terminal,4829 SW Barton
3366,0, , , ,47.602729,-122.33763,Ferry Terminal,Seattle Main Terminal - Colman Dock,801 Alaska Way
3367,0, , , ,47.596483,-122.322334,Food Banks,Asian Counseling And Referral Services,720 8th Ave S
3368,0, , , ,47.679582,-122.387661,Food Banks,Ballard Food Bank,7005 24th Ave NW
3369,0, , , ,47.546769,-122.300331,Food Banks,Beacon Avenue Food Bank,6230 Beacon Ave S
3370,0, , , ,47.665359,-122.319416,Food Banks,Blessed Sacrament Food Bank,5050 8th Ave NE
3371,0, , , ,47.515561,-122.284441,Food Banks,Bo Da Dao Trang,3909 S Sunny View Dr
3372,0, , , ,47.515155,-122.345149,Food Banks,Cambodian Senior Club,9800 8th Ave SW
3373,0, , , ,47.620733,-122.332595,Food Banks,Cascade Immanuel Food Bank,1215 Thomas St
3374,0, , , ,47.625456,-122.308541,Food Banks,Central Area Motivation Program,722 18th Ave E
3375,0, , , ,47.612259,-122.319318,Food Banks,Chicken Soup Brigade,1002 E Seneca St
3376,0, , , ,47.60863,-122.341519,Food Banks,Downtown Food Bank,1531 Western Ave 5th floor
3377,0, , , ,47.580786,-122.31198,Food Banks,El Centro De La Raza,2524 16th Ave S
3378,0, , , ,47.599165,-122.298464,Food Banks,Emergency Feeding Program,2615 S Jackson St
3379,0, , , ,47.661302,-122.339139,Food Banks,Familyworks-Wallingford,1501 N 45th St
3380,0, , , ,47.528846,-122.322996,Food Banks,Friendly Island Of Tonga Seniors,8319 8th Ave S
3381,0, , , ,47.5991,-122.325177,Food Banks,Indo-China Chinese Elderly Association,409 Maynard Ave S
3382,0, , , ,47.615313,-122.311587,Food Banks,Jewish Family Service Food Bank,1601 16th Ave
3383,0, , , ,47.601242,-122.314268,Food Banks,Korean Senior Club Ii,153 14th Ave S
3384,0, , , ,47.721181,-122.296462,Food Banks,Lake City Food Bank,12707 30th Ave NE
3385,0, , , ,47.565566,-122.288711,Food Banks,Northwest Community Services,4205 Rainier Ave S
3386,0, , , ,47.496876,-122.245348,Food Banks,Operational Emergency Center,11827 Renton Ave S
3387,0, , , ,47.683311,-122.355178,Food Banks,Phinney Ridge Food Bank,7500 Greenwood Ave N
3388,0, , , ,47.529771,-122.320351,Food Banks,Providence Regina House,8201 10th Ave S
3389,0, , , ,47.616432,-122.351499,Food Banks,Puget Sound Labor Agency,2800 1st Ave
3390,0, , , ,47.613412,-122.328816,Food Banks,Salvation Army Food Bank,1101 Pike St
3391,0, , , ,47.522378,-122.354989,Food Banks,Salvation Army White Center,9050 16th Ave SW
3392,0, , , ,47.528846,-122.322996,Food Banks,Samoan Senior Club,8319 8th Ave S
3393,0, , , ,47.597396,-122.317349,Food Banks,Seattle Indian Center,611 12th Ave S #300
3394,0, , , ,47.601781,-122.310136,Food Banks,Seattle Korean Elders Association,104 17th Ave
3395,0, , , ,47.549814,-122.329456,Food Banks,Society Of St. Vincent De Paul-Georgetown Service Center,5950 4th Ave S
3396,0, , , ,47.49142,-122.24084,Food Banks,Spiritual Miracles Food Bank,7422 South 126th Street
3397,0, , , ,47.550936,-122.28778,Food Banks,Tahanan Filipino Services,5740 M L King Jr Way S
3398,0, , , ,47.60728,-122.306445,Food Banks,The Food Bank At St. Marys,611 20th Ave
3399,0, , , ,47.66331,-122.312083,Food Banks,University District Service League,4731 15th Ave NE
3400,0, , , ,47.599102,-122.31938,Food Banks,Vietnamese Friendship Association,1017 S Jackson St
3401,0, , , ,47.699736,-122.355521,Food Banks,Volunteers Of America-Greenwood,9747 Greenwood Ave N
3402,0, , , ,47.564761,-122.376998,Food Banks,West Seattle Food Bank,3518 SW Genesee St.
3403,0, , , ,47.667439,-122.396338,General Attractions,Ballard Locks,3015 NW 54th St
3404,0, , , ,47.607939,-122.337173,General Attractions,Benaroya Hall,200 University St
3405,0, , , ,47.608798,-122.341212,General Attractions,Pike Place Market,1st Ave & Pike St
3406,0, , , ,47.602016,-122.333848,General Attractions,Pioneer Square,1st Ave & Yesler St
3407,0, , , ,47.614,-122.353747,General Attractions,Port Of Seattle,2711 Alaskan Wy
3408,0, , , ,47.60788,-122.342426,General Attractions,Seattle Aquarium,1483 Alaskan Wy
3409,0, , , ,47.622078,-122.353983,General Attractions,Seattle Center,305 Harrison St
3410,0, , , ,47.602191,-122.333468,General Attractions,Seattle Underground Tour,608 1st Ave
3411,0, , , ,47.667859,-122.35173,General Attractions,Woodland Park Zoo,N 50th & Fremont Ave N
3412,0, , , ,47.661164,-122.3378,Health Centers - Community,45th St Clinic,1629 N 45th St
3413,0, , , ,47.601321,-122.304768,Health Centers - Community,Carolyn Downs Community Health Clinic,2101 E Yesler Way
3414,0, , , ,47.601321,-122.304768,Health Centers - Community,Central Area Dental Clinic,2101 E Yesler Way
3415,0, , , ,47.624076,-122.306924,Health Centers - Community,Country Doctor Community Health Clin,500 19th Ave E
3416,0, , , ,47.547557,-122.315869,Health Centers - Community,Georgetown Dental Clinic,6200 13th Ave S
3417,0, , , ,47.690412,-122.353376,Health Centers - Community,Greenwood Medical Clinic,415 N 85th St
3418,0, , , ,47.548194,-122.377394,Health Centers - Community,High Point Clinic,6020 35th Ave SW
3419,0, , , ,47.536852,-122.284054,Health Centers - Community,Holly Park Community Clinic,3815 S Othello St
3420,0, , , ,47.596473,-122.322909,Health Centers - Community,International District Community Clinic,720 8th Ave S
3421,0, , , ,47.601321,-122.304768,Health Centers - Community,Odessa Brown Childrens Clinic,2101 E Yesler Way
3422,0, , , ,47.61064,-122.342498,Health Centers - Community,Pike Market Medical Clinic,1930 Post Alley
3423,0, , , ,47.526754,-122.269698,Health Centers - Community,Rainier Beach Medical Clinic,8444 Rainier Ave S
3424,0, , , ,47.563636,-122.285716,Health Centers - Community,Rainier Park Medical Clinic,4400 37th Ave S
3425,0, , , ,47.52338,-122.315104,Health Centers - Community,Sea Mar South Park Dental Clinic,8915 14th Ave S
3426,0, , , ,47.524898,-122.314718,Health Centers - Community,Sea Mar South Park Medical Clinic,8720 14th Ave S
3427,0, , , ,47.597212,-122.318378,Health Centers - Community,Seattle Indian Health Board Clinic,611 12th Ave S
3428,0, , , ,47.539687,-122.285332,Health Centers - Community,Southeast Family Dental Clinic,3800 S Myrtle St
3429,0, , , ,47.600582,-122.32989,Health Centers - Community,Uw Medicine - Belltown,2505 2nd Ave Suite 200
3430,0, , , ,47.563636,-122.285716,Health Centers - Public,Columbia Public Health Center,4400 37th Ave S
3431,0, , , ,47.614596,-122.342167,Health Centers - Public,Downtown Public Health Center,2124 4th Ave
3432,0, , , ,47.705576,-122.334861,Health Centers - Public,North Public Health Center,10501 Meridian Ave N
3433,0, , , ,47.718998,-122.295844,Health Centers - Public,North Seattle Dental Clinic,12359 Lake City Way NE
3434,0, , , ,47.67661,-122.374888,High Schools,Ballard,1418 NW 65th St
3435,0, , , ,47.528631,-122.366155,High Schools,Chief Sealth,5950 Delridge Wy SW
3436,0, , , ,47.55237,-122.31391,High Schools,Cleveland,5511 15th Ave S
3437,0, , , ,47.575887,-122.293647,High Schools,Franklin,3013 S Mt. Baker Blvd
3438,0, , , ,47.605421,-122.301903,High Schools,Garfield,400 23rd Ave
3439,0, , , ,47.725699,-122.336837,High Schools,Ingraham,1819 N 135TH St
3440,0, , , ,47.707628,-122.294532,High Schools,Nathan Hale,10750 30th Ave NE
3441,0, , , ,47.524072,-122.265859,High Schools,Rainier Beach,8815 Seward Pk S
3442,0, , , ,47.67723,-122.312808,High Schools,Roosevelt,1410 NE 66th St
3443,0, , , ,47.57678,-122.384592,High Schools,West Seattle,3000 California Ave SW
3444,0, , , ,47.618156,-122.336288,Higher Education,Cornish College Of The Arts,1000 Lenora St
3445,0, , , ,47.699361,-122.334011,Higher Education,North Seattle Community College,9600 College Way North
3446,0, , , ,47.616768,-122.321353,Higher Education,Seattle Central Community College,1701 Broadway
3447,0, , , ,47.649128,-122.362208,Higher Education,Seattle Pacific University,3307 3rd Ave W
3448,0, , , ,47.610653,-122.317111,Higher Education,Seattle University,901 12th Ave
3449,0, , , ,47.547,-122.35307,Higher Education,South Seattle Community College,6000 16th Ave SW
3450,0, , , ,47.655388,-122.309602,Higher Education,University Of Washington,1600 NE Grant Ln
3451,0, , , ,47.619195,-122.311817,Hospitals,Group Health Hospital,201 16th Ave E
3452,0, , , ,47.603993,-122.323769,Hospitals,Harborview Medical Center,325 9th Ave
3453,0, , , ,47.507575,-122.345039,Hospitals,Kindred Hospital Seattle,10631 8th Ave
3454,0, , , ,47.534193,-122.366238,Hospitals,Navos,2600 SW Holden St
3455,0, , , ,47.714248,-122.336888,Hospitals,Northwest Hospital & Medical Center,1550 N. 115th Street
3456,0, , , ,47.626672,-122.329651,Hospitals,Seattle Cancer Care Alliance,825 Eastlake Ave E
3457,0, , , ,47.661131,-122.282298,Hospitals,Seattle Children'S,4800 Sand Point Wy NE
3458,0, , , ,47.668019,-122.380473,Hospitals,Swedish Medical Center - Ballard,5300 Tallman Ave NW
3459,0, , , ,47.607411,-122.311131,Hospitals,Swedish Medical Center - Cherry Hill,500 17th Ave
3460,0, , , ,47.608842,-122.321928,Hospitals,Swedish Medical Center - First Hill,747 Broadway
3461,0, , , ,47.650344,-122.309072,Hospitals,University Of Washington Medical Center,1959 NE Pacific St
3462,0, , , ,47.562454,-122.309169,Hospitals,Veterans Hospital,1660 S Columbian Way
3463,0, , , ,47.60953,-122.32793,Hospitals,Virginia Mason Hospital,1100 9th Ave
3464,0, , , ,47.669843,-122.384204,Libraries,Ballard,5614 22ND AV NW
3465,0, , , ,47.578046,-122.311407,Libraries,Beacon Hill,2821 BEACON AV S
3466,0, , , ,47.723004,-122.356032,Libraries,Broadview,12755 GREENWOOD AV N
3467,0, , , ,47.622914,-122.322451,Libraries,Capitol Hill,425 HARVARD AV E
3468,0, , , ,47.606485,-122.332968,Libraries,Central,1000 4TH AV
3469,0, , , ,47.559947,-122.286879,Libraries,Columbia,4721 RAINIER AV S
3470,0, , , ,47.553047,-122.363319,Libraries,Delridge,5423 DELRIDGE WAY SW
3471,0, , , ,47.601903,-122.301832,Libraries,Douglas-Truth,2300 E YESLER WAY
3472,0, , , ,47.650068,-122.3484,Libraries,Fremont,731 N 35TH ST
3473,0, , , ,47.681501,-122.326717,Libraries,Green Lake,7364 E GREEN LAKE DR N
3474,0, , , ,47.687497,-122.354965,Libraries,Greenwood,8016 GREENWOOD AV N
3475,0, , , ,47.548042,-122.375814,Libraries,High Point,3411 SW RAYMOND ST
3476,0, , , ,47.596249,-122.322834,Libraries,International District,713 8TH AV S
3477,0, , , ,47.719861,-122.298087,Libraries,Lake City,12501 28TH AV NE
3478,0, , , ,47.612674,-122.290014,Libraries,Madrona\Sally Goldmark,1134 33RD AV
3479,0, , , ,47.645316,-122.401344,Libraries,Magnolia,2801 34TH AV W
3480,0, , , ,47.616804,-122.337025,Libraries,Mobile Services,2025 9TH AV
3481,0, , , ,47.639747,-122.301591,Libraries,Montlake,2401 24TH AV E
3482,0, , , ,47.538994,-122.290951,Libraries,Newholly,7058 32ND AV S
3483,0, , , ,47.677854,-122.290711,Libraries,North East,6801 35TH AV NE
3484,0, , , ,47.706193,-122.322677,Libraries,Northgate,10548 5TH AV NE
3485,0, , , ,47.633781,-122.362744,Libraries,Queen Anne,400 W GARFIELD ST
3486,0, , , ,47.521356,-122.270465,Libraries,Rainier Beach,9125 RAINIER AV S
3487,0, , , ,47.52627,-122.32259,Libraries,South Park Branch,8604 8th Ave S
3488,0, , , ,47.522442,-122.376182,Libraries,Southwest,9010 35TH AV SW
3489,0, , , ,47.61668,-122.336823,Libraries,Talking Book\  & Braille,2021 9TH AV
3490,0, , , ,47.665539,-122.317863,Libraries,University,5009 ROOSEVELT WY NE
3491,0, , , ,47.661174,-122.339104,Libraries,Wallingford,1501 N 45TH ST
3492,0, , , ,47.582695,-122.384757,Libraries,West Seattle,2306 42ND AV SW
3493,0, , , ,47.445381,-122.296898,Light Rail,Airport / Seatac Station, 
3494,0, , , ,47.579328,-122.311533,Light Rail,Beacon Hill Station, 
3495,0, , , ,47.559733,-122.292692,Light Rail,Columbia City Station, 
3496,0, , , ,47.598355,-122.327992,Light Rail,International District Station, 
3497,0, , , ,47.57655,-122.297679,Light Rail,Mount Baker Station, 
3498,0, , , ,47.537987,-122.281563,Light Rail,Othello Station, 
3499,0, , , ,47.60256,-122.331216,Light Rail,Pioneer Square Station, 
3500,0, , , ,47.522394,-122.279391,Light Rail,Rainier Beach Station, 
3501,0, , , ,47.581074,-122.32739,Light Rail,Sodo Station, 
3502,0, , , ,47.591108,-122.327172,Light Rail,Stadium Station, 
3503,0, , , ,47.464031,-122.287996,Light Rail,Tukwila International Blvd Station, 
3504,0, , , ,47.60781,-122.33602,Light Rail,University Street Station, 
3505,0, , , ,47.611572,-122.33672,Light Rail,Westlake Station, 
3506,0, , , ,47.546321,-122.281981,Middle Schools,Aki Kurose Academy,3928 S Graham St
3507,0, , , ,47.527917,-122.370709,Middle Schools,Denny International,8402 30th Ave SW
3508,0, , , ,47.682519,-122.294983,Middle Schools,Eckstein,3003 NE 75th St
3509,0, , , ,47.657081,-122.338026,Middle Schools,Hamilton International,4400 Interlake Ave N
3510,0, , , ,47.572982,-122.390281,Middle Schools,Madison,3429 45th Ave SW
3511,0, , , ,47.636827,-122.358954,Middle Schools,Mcclure,1915 1st Ave W
3512,0, , , ,47.564132,-122.312083,Middle Schools,Mercer,1600 S Columbian Wy
3513,0, , , ,47.597956,-122.30415,Middle Schools,Washington,2101 S Jackson St
3514,0, , , ,47.696752,-122.377602,Middle Schools,Whitman,9201 15th Ave NW
3515,0, , , ,47.621256,-122.349731,Monorail,Seattle Center,305 Harrison St
3516,0, , , ,47.6119,-122.336842,Monorail,Westlake Mall,5th Ave & Pine St
3517,0, , , ,47.660606,-122.310622,Museums and Galleries,Burke Museum,17th Ave NE & NE 45 St
3518,0, , , ,47.62147,-122.348174,Museums and Galleries,Experience Music Project (Emp),325 5th Ave N
3519,0, , , ,47.60709,-122.324166,Museums and Galleries,Frye Art Museum,704 Terry Ave
3520,0, , , ,47.65652,-122.311732,Museums and Galleries,Henry Art Gallery,4100 15th Ave NE
3521,0, , , ,47.611373,-122.349474,Museums and Galleries,Maritime Discovery Center,2205 Alaskan Way
3522,0, , , ,47.518588,-122.29728,Museums and Galleries,Museum Of Flight,9404 E Marginal Wy S
3523,0, , , ,47.645152,-122.301111,Museums and Galleries,Museum Of History And Industry,2700 24th Ave E
