,join_fid,awning,cross_stre,on_street,lat,lon,type,name,address,HOODS_,HOODS_ID,S_HOOD,L_HOOD,L_HOODID
420361,2207,NO,Fremont Ave N,N 43rd St,47.6590177798,-122.350384548,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
420579,3065,NO,NW 70th St,15th Ave NW,47.6797178029,-122.376653692,Bus Stop,,,31.0,121.0,Whittier Heights,BALLARD,7.0
420674,2206,NO,N 43rd St,Phinney Ave N,47.659279672,-122.354269673,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
420679,2230,NO,Phinney Ave N,N 43rd St,47.65888711,-122.353926898,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
420878,2231,NO,N 44th St,Phinney Ave N,47.6599847636,-122.354468492,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
420904,1973,NO,Phinney Ave N,N 39th St,47.6542154956,-122.354901283,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
420905,2094,NO,Dayton Ave N,N 39th St,47.6540693674,-122.352663059,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
421359,2195,YES,N 87th St,Greenwood Ave N,47.6928382236,-122.355208719,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
421543,2191,NO,N 90th St,Greenwood Ave N,47.6944584667,-122.355225575,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
421546,2218,NO,Greenwood Ave N,N 90th St,47.6942814546,-122.355730379,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
421549,2245,NO,N 90th St,Greenwood Ave N,47.6942655948,-122.355426584,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
421746,2193,NO,1st Ave NW,NW 90th St,47.694292239,-122.358369662,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
422393,2192,NO,NW 89th St,3rd Ave NW,47.6932594939,-122.360755362,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
422429,2912,NO,NW 80th St,32nd Ave NW,47.6880024297,-122.398383538,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
422528,1314,NO,NW 80th St,32nd Ave NW,47.6869823847,-122.398177465,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
422657,2911,NO,NW 80th St,32nd Ave NW,47.6863524558,-122.398379362,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
422733,2511,NO,N 92nd St,Greenwood Ave N,47.6962857514,-122.35524471,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
422734,2542,NO,N 92nd St,Greenwood Ave N,47.695802293,-122.355442754,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
422794,1315,NO,NW 77th St,32nd Ave NW,47.6850860332,-122.398194399,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
422807,1389,NO,NW 77th St,32nd Ave NW,47.6849740938,-122.398397952,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
427107,2867,NO,Corliss Ave N,N 92nd St,47.6958516901,-122.330657896,Bus Stop,,,117.0,110.0,North College Park,NORTHGATE,2.0
427108,2984,NO,Corliss Ave N,N 92nd St,47.6959881726,-122.330494378,Bus Stop,,,117.0,110.0,North College Park,NORTHGATE,2.0
427298,2985,NO,N 92nd St,1st Ave NE,47.6960389659,-122.328522576,Bus Stop,,,118.0,112.0,Maple Leaf,NORTHGATE,2.0
427514,3354,,,,47.666398,-122.383178,Farmers Markets,Ballard,5300 BALLARD AVE NW,30.0,129.0,Adams,BALLARD,7.0
428309,1355,NO,Ballard Ave NW,NW Market St,47.6687428957,-122.386357491,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
428844,1275,NO,NW 57th St,24th Ave NW,47.6702912389,-122.387471065,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
428845,1285,NO,NW 57th St,24th Ave NW,47.6699620695,-122.387674006,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
429034,1083,NO,Phinney Ave N,N 46th St,47.662065946,-122.353621068,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
429038,2232,NO,N 46th St,Phinney Ave N,47.6618623312,-122.354075098,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
429039,1733,NO,NW 127th St,8th Ave NW,47.7211998779,-122.366454119,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
429040,2136,NO,NW 127th St,8th Ave NW,47.7216379574,-122.36624841,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
429074,1101,NO,NW 60th St,8th Ave NW,47.6725334689,-122.366043719,Bus Stop,,,32.0,130.0,West Woodland,BALLARD,7.0
429075,2123,NO,NW 61st St,8th Ave NW,47.6728276112,-122.366235143,Bus Stop,,,32.0,130.0,West Woodland,BALLARD,7.0
429157,477,YES,Greenwood Ave N,N 145th St,47.7341931641,-122.35511745,Bus Stop,,,,,,,
429158,496,NO,Greenwood Ave N,N 145th St,47.7340560934,-122.355137819,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
429159,2027,NO,Greenwood Ave N,N 143rd St,47.7322402827,-122.355086747,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
429160,2256,NO,N 143rd St,Greenwood Ave N,47.7319520944,-122.355653189,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
429161,2257,NO,N 145th St,Greenwood Ave N,47.7337945037,-122.355657157,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
429162,2606,NO,N 145th St,Greenwood Ave N,47.7335216749,-122.355453318,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
429163,2607,NO,N 143rd St,Greenwood Ave N,47.7321243521,-122.35545039,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
429191,1734,NO,NW 132nd St,8th Ave NW,47.7247339074,-122.366432185,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
429212,2135,NO,NW 132nd St,8th Ave NW,47.7249005729,-122.366228018,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
429279,2137,NO,8th Ave NW,NW 125th St,47.7197310755,-122.366197635,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
429291,2202,NO,N 60th St,Phinney Ave N,47.6727570259,-122.354261471,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
429292,2258,YES,N 61st St,Phinney Ave N,47.6727731808,-122.354464309,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
429311,2235,NO,N 59th St,Phinney Ave N,47.6715546649,-122.354473671,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
429470,2513,NO,N 58th St,Phinney Ave N,47.6709490366,-122.354274994,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
429916,466,NO,N 148th St,Westminster Way N,47.7356565867,-122.354690777,Bus Stop,,,,,,,
429918,478,NO,Dayton Ave N,N 145th St,47.7341928821,-122.352909832,Bus Stop,,,,,,,
429943,1076,NO,Fremont Ave N,N 46th St,47.6622041742,-122.350423099,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
429944,2024,NO,Fremont Ave N,N 46th St,47.6620701255,-122.349747912,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
430288,1737,NO,NW 145th St,3rd Ave NW,47.7338060969,-122.361016958,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
430357,2106,NO,NW 143rd St,3rd Ave NW,47.7325682803,-122.360816208,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
430643,2939,NO,NW 70th St,15th Ave NW,47.679029414,-122.37685446,Bus Stop,,,29.0,120.0,Loyal Heights,BALLARD,7.0
430979,2107,NO,NW 140th St,3rd Ave NW,47.7307839949,-122.360819714,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
431054,2026,NO,NW 140th St,3rd Ave NW,47.7304552855,-122.361023629,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
431284,2108,NO,NW 137th St,3rd Ave NW,47.7290045947,-122.360825863,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
431378,2130,NO,Phinney Ave N,N 46th St,47.6622047561,-122.354305213,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
431404,1736,NO,NW 137th St,3rd Ave NW,47.7286599128,-122.36102983,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
431541,2205,NO,N 46th St,Phinney Ave N,47.662408807,-122.353861778,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
431545,469,NO,N 46th St,Aurora Ave N,47.6616834316,-122.347151787,Bus Stop,,,34.0,133.0,Wallingford,NO BROADER TERM,6.0
431546,470,NO,N 46th St,Aurora Ave N,47.6616667752,-122.347477874,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
432912,495,NO,Evanston Ave N,N 145th St,47.7340554974,-122.351351196,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
433258,2005,NO,8th Ave NW,NW 125th St,47.7195919984,-122.36587724,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
434204,487,NO,1st Ave NE,NE 135th St,47.7268627179,-122.328446144,Bus Stop,,,114.0,102.0,Haller Lake,NORTHGATE,2.0
436496,1312,NO,NW 61st St,24th Ave NW,47.6728920258,-122.387673052,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
436497,2038,NO,NW 61st St,24th Ave NW,47.6733602197,-122.387469761,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
436500,3342,,,,47.6706,-122.362247,Elementary Schools,West Woodland,5601 4th Ave NW,32.0,130.0,West Woodland,BALLARD,7.0
436509,3271,,,,47.67285,-122.392405,Community Centers,Ballard Community Center,6020 28th Ave NW,30.0,129.0,Adams,BALLARD,7.0
436552,2184,NO,N 122nd St,Greenwood Ave N,47.7180421807,-122.355415592,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
436553,2252,NO,N 125th St,Greenwood Ave N,47.7196696434,-122.355625282,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
436554,2611,NO,N 125th St,Greenwood Ave N,47.719946735,-122.355422758,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
436560,1097,NO,Aurora Ave N,N 46th St,47.6619865341,-122.346940342,Bus Stop,,,34.0,133.0,Wallingford,NO BROADER TERM,6.0
436562,2131,NO,Green Lake Way N,N 46th St,47.662197845,-122.345390531,Bus Stop,,,34.0,133.0,Wallingford,NO BROADER TERM,6.0
436631,2251,NO,N 122nd St,Greenwood Ave N,47.7175894544,-122.355616855,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
436807,1286,NO,NW 65th St,24th Ave NW,47.6755480984,-122.387674591,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
437009,3282,,,,47.68477,-122.382945,Community Centers,Loyal Heights Community Center,2101 NW 77th St.,29.0,120.0,Loyal Heights,BALLARD,7.0
437017,2540,NO,N 50th St,Phinney Ave N,47.6646980475,-122.354048519,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
437155,1274,NO,NW 65th St,24th Ave NW,47.6761336714,-122.387419088,Bus Stop,,,29.0,120.0,Loyal Heights,BALLARD,7.0
437228,2204,NO,N 50th St,Phinney Ave N,47.6649442286,-122.353844141,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
437305,2025,NO,NW 48th St,NW Market St,47.6633550565,-122.357857965,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
437306,2129,NO,NW 48th St,NW Market St,47.6636342302,-122.357918741,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
437319,2510,NO,N 117th St,Greenwood Ave N,47.7143726299,-122.355400496,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
438939,2543,NO,N 117th St,Greenwood Ave N,47.7137506163,-122.355601044,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
439253,1732,NO,NW 125th St,3rd Ave NW,47.7192451158,-122.361039371,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
439314,1735,NO,3rd Ave NW,NW 132nd St,47.7251419852,-122.361536177,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
439315,2134,NO,3rd Ave NW,NW 132nd St,47.7250031101,-122.361131221,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
439357,2271,NO,N 134th St,Greenwood Ave N,47.7264190494,-122.355640336,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
439358,2609,NO,N 134th St,Greenwood Ave N,47.726643508,-122.355437745,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
439359,2610,NO,N 130th St,Greenwood Ave N,47.7236667453,-122.355431397,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
439360,3302,,,,47.724632,-122.353151,Elementary Schools,Broadview-Thomson K-8,13052 Greenwood Ave N,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
439600,1364,NO,28th Ave NW,NW Market St,47.6685825153,-122.392479354,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
439617,1329,NO,28th Ave NW,NW Market St,47.668718876,-122.392622904,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
439657,1163,NO,Greenwood Ave N,N 130th St,47.7231582916,-122.354963523,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
439662,3466,,,,47.723004,-122.356032,Libraries,Broadview,12755 GREENWOOD AV N,112.0,100.0,Broadview,NO BROADER TERM,1.0
439784,2068,NO,28th Ave NW,NW Market St,47.6687199456,-122.393634563,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
439795,1162,NO,Dayton Ave N,N 130th St,47.7231513913,-122.352451133,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
439797,2253,NO,N 130th St,Greenwood Ave N,47.7229525053,-122.355632901,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
439837,1328,NO,28th Ave NW,NW Market St,47.6687207814,-122.393938955,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
439966,1164,NO,Evanston Ave N,N 130th St,47.7232862395,-122.351775712,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
440060,1325,NO,30th Ave NW,NW Market St,47.6687032074,-122.396035385,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
440061,1327,NO,NW Market St,NW 54th St,47.6683760427,-122.395284178,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
442887,2608,NO,N 137th St,Greenwood Ave N,47.7289630692,-122.355442329,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
446002,2138,NO,3rd Ave NW,NW 125th St,47.7197016202,-122.361469734,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
446904,1448,NO,NW 100th St,14th Ave NW,47.7017766966,-122.3739741,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
446905,2959,NO,NW 100th St,14th Ave NW,47.701626157,-122.374177553,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
446906,2960,NO,13th Ave NW,NW 103rd St,47.7034210767,-122.373115798,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
446907,2961,NO,14th Ave NW,NW 105th St,47.7051097344,-122.373584908,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
446908,3040,NO,NW 103rd St,14th Ave NW,47.7033002176,-122.373970118,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
447433,2254,NO,N 137th St,Greenwood Ave N,47.728471666,-122.355644799,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
448077,1273,NO,NW 70th St,24th Ave NW,47.6797252929,-122.387426882,Bus Stop,,,29.0,120.0,Loyal Heights,BALLARD,7.0
448078,1287,NO,NW 70th St,24th Ave NW,47.6791974969,-122.387627616,Bus Stop,,,29.0,120.0,Loyal Heights,BALLARD,7.0
448079,3368,,,,47.679582,-122.387661,Food Banks,Ballard Food Bank,7005 24th Ave NW,29.0,120.0,Loyal Heights,BALLARD,7.0
448215,2225,NO,N 53rd St,Phinney Ave N,47.6668904655,-122.354305574,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
448259,2055,NO,NW 50th St,NW Market St,47.6648078561,-122.359502786,Bus Stop,,,35.0,137.0,Fremont,NO BROADER TERM,6.0
448277,2128,NO,NW 50th St,NW Market St,47.6651763287,-122.359600384,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
448410,2233,NO,N 54th St,Phinney Ave N,47.6674988971,-122.354504165,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
448465,1272,NO,NW 75th St,24th Ave NW,47.6833653832,-122.387445245,Bus Stop,,,29.0,120.0,Loyal Heights,BALLARD,7.0
448491,1319,NO,NW 66th St,32nd Ave NW,47.6767638452,-122.398254703,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
448492,2066,NO,NW 64th St,32nd Ave NW,47.6753791411,-122.398259548,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
448493,2093,NO,NW 67th St,32nd Ave NW,47.6770426942,-122.398458921,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
448494,3524,,,,47.677673,-122.396313,Museums and Galleries,Nordic Heritage Museum,3014 NW 67 St,121.0,116.0,Sunset Hill,BALLARD,7.0
448590,2234,NO,N 55th St,Phinney Ave N,47.6684801513,-122.354496372,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
448644,2203,NO,N 55th St,Phinney Ave N,47.6683423151,-122.354294561,Bus Stop,,,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
448792,1318,NO,NW 69th St,32nd Ave NW,47.6786571589,-122.398263876,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
448794,1387,NO,NW 64th St,32nd Ave NW,47.674472782,-122.398463726,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
448875,2127,NO,3rd Ave NW,NW Market St,47.6677546392,-122.36131828,Bus Stop,,,32.0,130.0,West Woodland,BALLARD,7.0
449216,1098,NO,NW 120th St,3rd Ave NW,47.7161858251,-122.360797924,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
449331,1731,NO,NW 120th St,3rd Ave NW,47.7160475865,-122.360999297,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
449392,1388,NO,NW 70th St,32nd Ave NW,47.6792404316,-122.39846941,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
450044,1288,NO,NW 75th St,24th Ave NW,47.6829861727,-122.387644614,Bus Stop,,,29.0,120.0,Loyal Heights,BALLARD,7.0
450183,2139,NO,NW 117th St,3rd Ave NW,47.7143401416,-122.360775025,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
450462,1289,NO,NW 77th St,24th Ave NW,47.6847237716,-122.387667662,Bus Stop,,,29.0,120.0,Loyal Heights,BALLARD,7.0
451597,1320,NO,NW 62nd St,32nd Ave NW,47.6738780003,-122.398258075,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
451781,1527,NO,Magnolia Bridge Ramp,Magnolia Brg,47.6335487453,-122.382880085,Bus Stop,,,68.0,199.0,Interbay,INTERBAY,9.0
451782,1555,NO,Unnamed,Magnolia Brg,47.633412783,-122.382796361,Bus Stop,,,68.0,199.0,Interbay,INTERBAY,9.0
452014,2092,NO,30th Ave NW,NW 54th St,47.6676664409,-122.396320764,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
452015,3403,,,,47.667439,-122.396338,General Attractions,Ballard Locks,3015 NW 54th St,30.0,129.0,Adams,BALLARD,7.0
452048,3411,,,,47.667859,-122.35173,General Attractions,Woodland Park Zoo,N 50th & Fremont Ave N,33.0,126.0,Phinney Ridge,NO BROADER TERM,6.0
452050,1326,NO,32nd Ave NW,NW 54th St,47.667730489,-122.39691221,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
452067,1324,NO,NW Market St,32nd Ave NW,47.6685484079,-122.398201301,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
452073,1349,NO,32nd Ave NW,NW Market St,47.6686879612,-122.398182413,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
452075,1368,NO,32nd Ave NW,NW Market St,47.6685529254,-122.397896129,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
452183,1365,NO,NW Market St,32nd Ave NW,47.6680408198,-122.398401948,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
452184,1366,NO,NW Market St,32nd Ave NW,47.6682601375,-122.398402934,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
452185,1367,NO,NW 56th St,32nd Ave NW,47.6695980646,-122.398408817,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
452187,2067,NO,NW 56th St,32nd Ave NW,47.6697765008,-122.398206345,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
452842,1322,NO,NW 58th St,32nd Ave NW,47.6711649769,-122.39821384,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
452918,1385,NO,NW 59th St,32nd Ave NW,47.6713539797,-122.398417729,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
453587,1321,NO,NW 60th St,32nd Ave NW,47.6724016078,-122.398238412,Bus Stop,,,30.0,129.0,Adams,BALLARD,7.0
453811,1386,NO,NW 61st St,32nd Ave NW,47.6727718559,-122.39845151,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
454311,2044,NO,NW 71st St,32nd Ave NW,47.6804318541,-122.398272109,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
454338,1730,NO,NW 117th St,3rd Ave NW,47.7139551955,-122.360973374,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
454419,2908,NO,NW 72nd St,32nd Ave NW,47.6807055189,-122.398476513,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
454545,471,NO,3rd Ave NW,NW Market St,47.6670955597,-122.361022137,Bus Stop,,,32.0,130.0,West Woodland,BALLARD,7.0
454599,2140,NO,NW 115th St,3rd Ave NW,47.712576712,-122.360753202,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
454646,1729,NO,NW 115th St,3rd Ave NW,47.7123297502,-122.360953209,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
454659,2250,NO,N 115th St,Greenwood Ave N,47.7121106026,-122.355593453,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
454986,2185,NO,N 112th St,Greenwood Ave N,47.7107707561,-122.355379947,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
455285,2186,NO,N 110th St,Greenwood Ave N,47.7089391113,-122.355365717,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
455286,2249,NO,N 110th St,Greenwood Ave N,47.7084609399,-122.355565161,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
455503,2909,NO,NW 73rd St,32nd Ave NW,47.6816740987,-122.398481025,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
455513,2187,NO,N 107th St,Greenwood Ave N,47.7071649289,-122.355352374,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
455723,1712,NO,NW 110th St,3rd Ave NW,47.7089843905,-122.36070283,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
455725,2004,NO,NW 110th St,3rd Ave NW,47.7088186162,-122.36090361,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
455793,1317,NO,NW 73rd St,32nd Ave NW,47.6818527102,-122.398278846,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
456172,184,NO,Greenwood Ave N,Holman Rd N,47.704611346,-122.356188422,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
456173,940,NO,Greenwood Ave N,N 105th St,47.7051458106,-122.355213957,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
456198,2248,NO,Holman Rd N,Greenwood Ave N,47.7045154788,-122.35553348,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
456212,1713,NO,NW 105th St,3rd Ave NW,47.7053365803,-122.360651392,Bus Stop,,,112.0,100.0,Broadview,NO BROADER TERM,1.0
456226,1728,NO,NW 105th St,3rd Ave NW,47.7052530199,-122.360853283,Bus Stop,,,116.0,109.0,North Beach/Blue Ridge,NO BROADER TERM,1.0
456756,2910,NO,NW 75th St,32nd Ave NW,47.6831330671,-122.398386966,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
456874,1316,NO,NW 75th St,32nd Ave NW,47.6832296087,-122.398184593,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
456977,941,NO,Fremont Ave N,N 105th St,47.7051296995,-122.350363385,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
456978,955,NO,Fremont Ave N,N 105th St,47.7049924419,-122.34975425,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
457376,2246,NO,N 97th St,Greenwood Ave N,47.6993695963,-122.35547976,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
457379,3401,,,,47.699736,-122.355521,Food Banks,Volunteers Of America-Greenwood,9747 Greenwood Ave N,120.0,115.0,Greenwood,NO BROADER TERM,1.0
457429,2190,NO,N 97th St,Greenwood Ave N,47.7000021748,-122.355283403,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
457492,2189,NO,N 100th St,Greenwood Ave N,47.7017300887,-122.355301496,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
457495,2247,NO,N 100th St,Greenwood Ave N,47.7011534353,-122.355498538,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
457666,2188,YES,N 103rd St,Greenwood Ave N,47.7038761509,-122.355323769,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
458443,1781,NO,NE 60th St,Latona Ave NE,47.672420327,-122.325374342,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
458447,2065,NO,NE 61st St,Latona Ave NE,47.6726099405,-122.325574331,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
460243,1864,NO,NE 59th St,Latona Ave NE,47.6713532213,-122.325609544,Bus Stop,,,34.0,133.0,Wallingford,NO BROADER TERM,6.0
460293,1782,NO,NE 58th St,Latona Ave NE,47.6710228304,-122.325411698,Bus Stop,,,34.0,133.0,Wallingford,NO BROADER TERM,6.0
462187,3081,NO,N 54th St,Meridian Ave N,47.6677075771,-122.333782383,Bus Stop,,,34.0,133.0,Wallingford,NO BROADER TERM,6.0
462196,3052,NO,N 59th St,Kirkwood Pl N,47.6715466382,-122.333277207,Bus Stop,,,34.0,133.0,Wallingford,NO BROADER TERM,6.0
